latitude,longitude,brightness,acq_date,acq_time,satellite,instrument
7.4897,-0.5234,325.5,1/10/2020,1333,Aqua,MODIS
7.4794,-0.5951,344.9,1/10/2020,1333,Aqua,MODIS
7.4459,-0.8286,334.8,1/10/2020,1333,Aqua,MODIS
7.4056,-1.1084,331.6,1/10/2020,1333,Aqua,MODIS
7.498,-0.5303,319.7,1/10/2020,1333,Aqua,MODIS
7.489,-0.593,336.6,1/10/2020,1333,Aqua,MODIS
7.4877,-0.602,328.6,1/10/2020,1333,Aqua,MODIS
7.4553,-0.8265,321.2,1/10/2020,1333,Aqua,MODIS
7.5748,-0.0556,321.8,1/10/2020,1333,Aqua,MODIS
7.5735,-0.0647,319.2,1/10/2020,1333,Aqua,MODIS
7.4979,-0.5944,321.3,1/10/2020,1333,Aqua,MODIS
7.4966,-0.6033,324.8,1/10/2020,1333,Aqua,MODIS
7.4604,-0.8548,324.8,1/10/2020,1333,Aqua,MODIS
7.4591,-0.8638,352.2,1/10/2020,1333,Aqua,MODIS
7.4343,-1.0352,327.2,1/10/2020,1333,Aqua,MODIS
7.5016,-0.6957,328.6,1/10/2020,1333,Aqua,MODIS
7.5003,-0.7047,320.9,1/10/2020,1333,Aqua,MODIS
7.4939,-0.7495,336.9,1/10/2020,1333,Aqua,MODIS
7.4926,-0.7585,371.1,1/10/2020,1333,Aqua,MODIS
7.4913,-0.7675,347.3,1/10/2020,1333,Aqua,MODIS
7.5312,-0.5535,320.1,1/10/2020,1333,Aqua,MODIS
7.5028,-0.7509,336.7,1/10/2020,1333,Aqua,MODIS
7.5015,-0.7599,359.5,1/10/2020,1333,Aqua,MODIS
7.5002,-0.7688,328.3,1/10/2020,1333,Aqua,MODIS
7.4951,-0.8048,330.7,1/10/2020,1333,Aqua,MODIS
7.6081,-0.0789,325.7,1/10/2020,1333,Aqua,MODIS
7.6068,-0.0879,322.2,1/10/2020,1333,Aqua,MODIS
7.5401,-0.5548,320.5,1/10/2020,1333,Aqua,MODIS
7.5156,-0.7252,319.1,1/10/2020,1333,Aqua,MODIS
7.461,-1.1039,320.9,1/10/2020,1333,Aqua,MODIS
7.4543,-1.2141,333.2,1/10/2020,1333,Aqua,MODIS
7.518,-0.8357,328.8,1/10/2020,1333,Aqua,MODIS
7.5167,-0.8447,323.6,1/10/2020,1333,Aqua,MODIS
7.523,-0.9993,323.2,1/10/2020,1333,Aqua,MODIS
7.532,-1.0006,344.2,1/10/2020,1333,Aqua,MODIS
7.5307,-1.0096,351.6,1/10/2020,1333,Aqua,MODIS
7.6544,-0.2116,346,1/10/2020,1333,Aqua,MODIS
7.6532,-0.2206,327.8,1/10/2020,1333,Aqua,MODIS
7.5213,-1.1376,322,1/10/2020,1333,Aqua,MODIS
7.5199,-1.1467,324,1/10/2020,1333,Aqua,MODIS
7.716,0.0927,320.2,1/10/2020,1333,Aqua,MODIS
7.7147,0.0836,320.6,1/10/2020,1333,Aqua,MODIS
7.7036,-0.3803,328,1/10/2020,1333,Aqua,MODIS
7.7253,-0.2918,337.3,1/10/2020,1333,Aqua,MODIS
7.7228,-0.3098,327.6,1/10/2020,1333,Aqua,MODIS
7.7215,-0.3188,344.1,1/10/2020,1333,Aqua,MODIS
7.7138,-0.3727,335,1/10/2020,1333,Aqua,MODIS
7.7125,-0.3816,343.9,1/10/2020,1333,Aqua,MODIS
7.7304,-0.3201,325.1,1/10/2020,1333,Aqua,MODIS
7.7215,-0.3829,329.9,1/10/2020,1333,Aqua,MODIS
7.6958,-0.5624,324.3,1/10/2020,1333,Aqua,MODIS
7.6945,-0.5713,333.6,1/10/2020,1333,Aqua,MODIS
7.6919,-0.6534,323.4,1/10/2020,1333,Aqua,MODIS
7.6735,-0.9076,328.5,1/10/2020,1333,Aqua,MODIS
7.6357,-1.1696,322.9,1/10/2020,1333,Aqua,MODIS
7.8615,0.3449,322,1/10/2020,1333,Aqua,MODIS
7.646,-1.1619,323.7,1/10/2020,1333,Aqua,MODIS
7.6447,-1.171,327.5,1/10/2020,1333,Aqua,MODIS
7.8718,0.3528,326.3,1/10/2020,1333,Aqua,MODIS
7.8705,0.3437,349.6,1/10/2020,1333,Aqua,MODIS
7.655,-1.1633,342.7,1/10/2020,1333,Aqua,MODIS
7.6537,-1.1723,332.1,1/10/2020,1333,Aqua,MODIS
7.618,-1.4185,324.4,1/10/2020,1333,Aqua,MODIS
7.6167,-1.4277,326.9,1/10/2020,1333,Aqua,MODIS
7.7082,-0.8576,343.7,1/10/2020,1333,Aqua,MODIS
7.7069,-0.8666,325.9,1/10/2020,1333,Aqua,MODIS
7.69,-0.9837,331.9,1/10/2020,1333,Aqua,MODIS
7.8977,0.405,326.5,1/10/2020,1333,Aqua,MODIS
7.7739,-0.727,327.8,1/10/2020,1333,Aqua,MODIS
7.8124,-0.5861,330.4,1/10/2020,1333,Aqua,MODIS
7.7711,-0.8734,328.7,1/10/2020,1333,Aqua,MODIS
7.7698,-0.8824,344.8,1/10/2020,1333,Aqua,MODIS
7.8368,-0.4797,325.4,1/10/2020,1333,Aqua,MODIS
7.8214,-0.5874,329.3,1/10/2020,1333,Aqua,MODIS
7.7801,-0.8747,324.2,1/10/2020,1333,Aqua,MODIS
7.7788,-0.8837,325.3,1/10/2020,1333,Aqua,MODIS
7.7667,-1.1585,323.9,1/10/2020,1333,Aqua,MODIS
7.9795,0.2037,326.8,1/10/2020,1333,Aqua,MODIS
7.9129,-0.2671,326,1/10/2020,1333,Aqua,MODIS
7.8936,-0.5303,330.6,1/10/2020,1333,Aqua,MODIS
7.8923,-0.5392,324.8,1/10/2020,1333,Aqua,MODIS
7.8484,-0.9088,331,1/10/2020,1333,Aqua,MODIS
7.7015,-1.9175,320.5,1/10/2020,1333,Aqua,MODIS
7.7955,-1.401,333.6,1/10/2020,1333,Aqua,MODIS
7.7792,-1.5769,323.1,1/10/2020,1333,Aqua,MODIS
7.946,-0.483,328.9,1/10/2020,1333,Aqua,MODIS
7.955,-0.4843,329,1/10/2020,1333,Aqua,MODIS
7.858,-1.1592,326.8,1/10/2020,1333,Aqua,MODIS
7.9101,-0.8693,328.5,1/10/2020,1333,Aqua,MODIS
7.8683,-1.158,333.6,1/10/2020,1333,Aqua,MODIS
7.8176,-1.5045,338.4,1/10/2020,1333,Aqua,MODIS
7.8163,-1.5137,328.6,1/10/2020,1333,Aqua,MODIS
8.0835,0.2847,324.7,1/10/2020,1333,Aqua,MODIS
7.8878,-1.087,328.5,1/10/2020,1333,Aqua,MODIS
7.8561,-1.3045,351.6,1/10/2020,1333,Aqua,MODIS
8.0938,0.2926,323,1/10/2020,1333,Aqua,MODIS
8.0925,0.2834,344.8,1/10/2020,1333,Aqua,MODIS
7.8651,-1.3059,335.5,1/10/2020,1333,Aqua,MODIS
7.829,-1.5532,340.6,1/10/2020,1333,Aqua,MODIS
7.7972,-1.8329,325.5,1/10/2020,1333,Aqua,MODIS
7.7959,-1.8423,319.8,1/10/2020,1333,Aqua,MODIS
7.8778,-1.3451,326.9,1/10/2020,1333,Aqua,MODIS
7.8685,-1.409,339.9,1/10/2020,1333,Aqua,MODIS
7.8538,-1.5099,321,1/10/2020,1333,Aqua,MODIS
7.8793,-1.589,322.2,1/10/2020,1333,Aqua,MODIS
7.9239,-1.4043,326.4,1/10/2020,1333,Aqua,MODIS
7.8567,-1.9243,322.7,1/10/2020,1333,Aqua,MODIS
7.8552,-1.9338,323.5,1/10/2020,1333,Aqua,MODIS
7.9486,-1.3613,324.5,1/10/2020,1333,Aqua,MODIS
7.9456,-1.4449,322.3,1/10/2020,1333,Aqua,MODIS
8.1338,-0.2014,326.6,1/10/2020,1333,Aqua,MODIS
7.9346,-1.5839,326.6,1/10/2020,1333,Aqua,MODIS
7.9261,-1.7053,320.8,1/10/2020,1333,Aqua,MODIS
8.0147,-1.2225,327.2,1/10/2020,1333,Aqua,MODIS
7.9884,-1.4044,326.9,1/10/2020,1333,Aqua,MODIS
8.1015,-0.6831,347.8,1/10/2020,1333,Aqua,MODIS
8.1002,-0.6921,348.5,1/10/2020,1333,Aqua,MODIS
8.0145,-1.2874,328.3,1/10/2020,1333,Aqua,MODIS
7.9574,-1.6816,320.8,1/10/2020,1333,Aqua,MODIS
7.956,-1.6909,324.5,1/10/2020,1333,Aqua,MODIS
8.2329,0.1733,324.2,1/10/2020,1333,Aqua,MODIS
7.9825,-1.5721,321.7,1/10/2020,1333,Aqua,MODIS
8.2621,0.3122,325.1,1/10/2020,1333,Aqua,MODIS
8.297,0.496,322.8,1/10/2020,1333,Aqua,MODIS
8.2931,0.4681,330.5,1/10/2020,1333,Aqua,MODIS
8.1801,-0.3344,328.8,1/10/2020,1333,Aqua,MODIS
8.0503,-1.2992,321.5,1/10/2020,1333,Aqua,MODIS
7.9638,-1.8895,321.1,1/10/2020,1333,Aqua,MODIS
8.31,0.4562,329.4,1/10/2020,1333,Aqua,MODIS
8.3191,0.4549,322.9,1/10/2020,1333,Aqua,MODIS
8.3178,0.4457,327.5,1/10/2020,1333,Aqua,MODIS
8.0136,-1.6776,324.4,1/10/2020,1333,Aqua,MODIS
8.0122,-1.6868,327.6,1/10/2020,1333,Aqua,MODIS
8.2621,-0.0791,322.6,1/10/2020,1333,Aqua,MODIS
8.1203,-1.0691,334.5,1/10/2020,1333,Aqua,MODIS
8.119,-1.0781,343.3,1/10/2020,1333,Aqua,MODIS
8.0981,-1.2229,350.2,1/10/2020,1333,Aqua,MODIS
8.3281,0.3215,323.9,1/10/2020,1333,Aqua,MODIS
8.1045,-1.2424,325.3,1/10/2020,1333,Aqua,MODIS
7.9678,-2.1816,326.1,1/10/2020,1333,Aqua,MODIS
8.3384,0.3294,324.7,1/10/2020,1333,Aqua,MODIS
8.28,-0.0817,348.7,1/10/2020,1333,Aqua,MODIS
8.2788,-0.0908,330.3,1/10/2020,1333,Aqua,MODIS
8.2697,-0.2187,344.7,1/10/2020,1333,Aqua,MODIS
8.2684,-0.2277,335.9,1/10/2020,1333,Aqua,MODIS
8.0332,-1.8616,344.2,1/10/2020,1333,Aqua,MODIS
8.3034,-0.0445,334.3,1/10/2020,1333,Aqua,MODIS
8.1827,-0.8908,334.8,1/10/2020,1333,Aqua,MODIS
8.1814,-0.8998,352,1/10/2020,1333,Aqua,MODIS
8.1527,-1.098,330.4,1/10/2020,1333,Aqua,MODIS
8.1211,-1.3155,324.3,1/10/2020,1333,Aqua,MODIS
8.1198,-1.3246,347.8,1/10/2020,1333,Aqua,MODIS
8.0412,-1.859,340.8,1/10/2020,1333,Aqua,MODIS
8.0399,-1.8683,331,1/10/2020,1333,Aqua,MODIS
8.0104,-2.0666,327,1/10/2020,1333,Aqua,MODIS
8.211,-0.7573,343.5,1/10/2020,1333,Aqua,MODIS
8.3278,-0.0018,331.4,1/10/2020,1333,Aqua,MODIS
8.0796,-1.7885,331.7,1/10/2020,1333,Aqua,MODIS
8.4105,0.455,328.1,1/10/2020,1333,Aqua,MODIS
8.4092,0.4457,342.1,1/10/2020,1333,Aqua,MODIS
8.2314,-0.8062,325.3,1/10/2020,1333,Aqua,MODIS
8.1571,-1.3209,332.9,1/10/2020,1333,Aqua,MODIS
8.0694,-1.921,329.5,1/10/2020,1333,Aqua,MODIS
8.0401,-2.1199,326.3,1/10/2020,1333,Aqua,MODIS
8.0387,-2.1295,341,1/10/2020,1333,Aqua,MODIS
8.0302,-2.1868,326.6,1/10/2020,1333,Aqua,MODIS
8.3573,0.0125,325,1/10/2020,1333,Aqua,MODIS
8.356,0.0034,326.9,1/10/2020,1333,Aqua,MODIS
8.2905,-0.4572,342.8,1/10/2020,1333,Aqua,MODIS
8.1647,-1.3313,324.6,1/10/2020,1333,Aqua,MODIS
8.1489,-1.4406,334.5,1/10/2020,1333,Aqua,MODIS
8.1475,-1.4498,354.2,1/10/2020,1333,Aqua,MODIS
8.0109,-2.3816,319.8,1/10/2020,1333,Aqua,MODIS
8.1737,-1.3326,325.3,1/10/2020,1333,Aqua,MODIS
8.1579,-1.442,325.5,1/10/2020,1333,Aqua,MODIS
8.1566,-1.4512,323.8,1/10/2020,1333,Aqua,MODIS
8.4103,0.2569,325.5,1/10/2020,1333,Aqua,MODIS
8.0691,-2.1146,326.5,1/10/2020,1333,Aqua,MODIS
8.4194,0.2556,331.9,1/10/2020,1333,Aqua,MODIS
8.3007,-0.5779,326.8,1/10/2020,1333,Aqua,MODIS
8.1799,-1.4173,321.8,1/10/2020,1333,Aqua,MODIS
8.4467,0.3835,345.7,1/10/2020,1333,Aqua,MODIS
8.4454,0.3743,331.6,1/10/2020,1333,Aqua,MODIS
8.2047,-1.3094,324.5,1/10/2020,1333,Aqua,MODIS
8.177,-1.501,327.9,1/10/2020,1333,Aqua,MODIS
8.4022,-0.0007,336.7,1/10/2020,1333,Aqua,MODIS
8.2919,-0.7759,329.3,1/10/2020,1333,Aqua,MODIS
8.1043,-2.0583,326.3,1/10/2020,1333,Aqua,MODIS
8.3008,-0.7772,331.7,1/10/2020,1333,Aqua,MODIS
8.0502,-2.4842,324.5,1/10/2020,1333,Aqua,MODIS
8.0487,-2.4941,321.6,1/10/2020,1333,Aqua,MODIS
8.4614,0.2241,325.9,1/10/2020,1333,Aqua,MODIS
8.1298,-2.14,329.4,1/10/2020,1333,Aqua,MODIS
8.4279,-0.1433,326.7,1/10/2020,1333,Aqua,MODIS
8.4266,-0.1524,329,1/10/2020,1333,Aqua,MODIS
8.1572,-2.018,328.6,1/10/2020,1333,Aqua,MODIS
8.4368,-0.1446,364.9,1/10/2020,1333,Aqua,MODIS
8.4356,-0.1537,381.8,1/10/2020,1333,Aqua,MODIS
8.4393,-0.2557,331.4,1/10/2020,1333,Aqua,MODIS
8.4355,-0.2828,339.7,1/10/2020,1333,Aqua,MODIS
8.4342,-0.2918,327.4,1/10/2020,1333,Aqua,MODIS
8.411,-0.454,326.3,1/10/2020,1333,Aqua,MODIS
8.4496,-0.248,337.4,1/10/2020,1333,Aqua,MODIS
8.2481,-1.6498,336.8,1/10/2020,1333,Aqua,MODIS
8.1842,-2.0899,336.8,1/10/2020,1333,Aqua,MODIS
8.1828,-2.0994,325.8,1/10/2020,1333,Aqua,MODIS
8.1234,-2.5056,323.9,1/10/2020,1333,Aqua,MODIS
8.122,-2.5154,332.7,1/10/2020,1333,Aqua,MODIS
8.459,-0.2457,353.8,1/10/2020,1333,Aqua,MODIS
8.4577,-0.2547,338.3,1/10/2020,1333,Aqua,MODIS
8.4321,-0.435,327.6,1/10/2020,1333,Aqua,MODIS
8.4129,-0.5699,328.6,1/10/2020,1333,Aqua,MODIS
8.1903,-2.0963,330.7,1/10/2020,1333,Aqua,MODIS
8.1281,-2.5118,322.4,1/10/2020,1333,Aqua,MODIS
8.4679,-0.247,333.2,1/10/2020,1333,Aqua,MODIS
8.4667,-0.256,335,1/10/2020,1333,Aqua,MODIS
8.4641,-0.2741,349.4,1/10/2020,1333,Aqua,MODIS
8.4628,-0.2831,328.9,1/10/2020,1333,Aqua,MODIS
8.441,-0.4364,372.6,1/10/2020,1333,Aqua,MODIS
8.4398,-0.4454,337.3,1/10/2020,1333,Aqua,MODIS
8.4731,-0.2754,336.7,1/10/2020,1333,Aqua,MODIS
8.5709,0.2872,327.8,1/10/2020,1333,Aqua,MODIS
8.3886,-1.247,330.4,1/10/2020,1333,Aqua,MODIS
8.5216,-0.3838,351.8,1/10/2020,1333,Aqua,MODIS
8.5204,-0.3928,336.6,1/10/2020,1333,Aqua,MODIS
8.6193,0.2359,327.7,1/10/2020,1333,Aqua,MODIS
8.5102,-0.7285,326.3,1/10/2020,1333,Aqua,MODIS
8.36,-1.7638,335.2,1/10/2020,1333,Aqua,MODIS
8.4118,-1.5361,338.6,1/10/2020,1333,Aqua,MODIS
8.4064,-1.5728,323.5,1/10/2020,1333,Aqua,MODIS
8.4051,-1.582,330.4,1/10/2020,1333,Aqua,MODIS
8.4221,-1.5283,326.7,1/10/2020,1333,Aqua,MODIS
8.5059,-1.0126,326.5,1/10/2020,1333,Aqua,MODIS
8.4027,-1.7892,327.2,1/10/2020,1333,Aqua,MODIS
8.3982,-1.8839,327.8,1/10/2020,1333,Aqua,MODIS
8.4064,-1.8812,325.4,1/10/2020,1333,Aqua,MODIS
8.4778,-1.4583,329.9,1/10/2020,1333,Aqua,MODIS
8.6708,-0.4363,337.1,1/10/2020,1333,Aqua,MODIS
8.5996,-1.1242,335.5,1/10/2020,1333,Aqua,MODIS
8.5983,-1.1333,328.5,1/10/2020,1333,Aqua,MODIS
8.5735,-1.3052,340.2,1/10/2020,1333,Aqua,MODIS
8.5722,-1.3143,333.4,1/10/2020,1333,Aqua,MODIS
8.5438,-1.5775,324.8,1/10/2020,1333,Aqua,MODIS
8.6059,-1.2148,342.3,1/10/2020,1333,Aqua,MODIS
8.744,-0.4445,326.4,1/10/2020,1333,Aqua,MODIS
8.5202,-1.991,325.6,1/10/2020,1333,Aqua,MODIS
8.8809,0.3275,331.6,1/10/2020,1333,Aqua,MODIS
8.643,-1.5886,325.1,1/10/2020,1333,Aqua,MODIS
8.9023,0.1583,327,1/10/2020,1333,Aqua,MODIS
8.6264,-1.765,327.7,1/10/2020,1333,Aqua,MODIS
8.625,-1.7742,336.7,1/10/2020,1333,Aqua,MODIS
8.6237,-1.7835,332.9,1/10/2020,1333,Aqua,MODIS
8.6811,-1.7071,332.1,1/10/2020,1333,Aqua,MODIS
8.6798,-1.7163,329.4,1/10/2020,1333,Aqua,MODIS
8.8635,-0.5044,329,1/10/2020,1333,Aqua,MODIS
8.8622,-0.5134,333.3,1/10/2020,1333,Aqua,MODIS
8.8609,-0.5224,327.4,1/10/2020,1333,Aqua,MODIS
8.7365,-1.3881,326.6,1/10/2020,1333,Aqua,MODIS
8.6468,-2.0061,325.2,1/10/2020,1333,Aqua,MODIS
8.8711,-0.5147,338,1/10/2020,1333,Aqua,MODIS
8.8698,-0.5237,348.9,1/10/2020,1333,Aqua,MODIS
8.6844,-1.8115,326.8,1/10/2020,1333,Aqua,MODIS
8.8367,-0.8286,324.6,1/10/2020,1333,Aqua,MODIS
8.7887,-1.1618,332.9,1/10/2020,1333,Aqua,MODIS
8.6939,-1.8099,326.4,1/10/2020,1333,Aqua,MODIS
8.8211,-1.0009,334.8,1/10/2020,1333,Aqua,MODIS
8.703,-1.8113,339.4,1/10/2020,1333,Aqua,MODIS
8.7016,-1.8205,337.2,1/10/2020,1333,Aqua,MODIS
8.8726,-0.7053,349,1/10/2020,1333,Aqua,MODIS
8.8713,-0.7143,335.6,1/10/2020,1333,Aqua,MODIS
8.8064,-1.229,325.9,1/10/2020,1333,Aqua,MODIS
8.8051,-1.2381,327,1/10/2020,1333,Aqua,MODIS
8.859,-1.1815,329.9,1/10/2020,1333,Aqua,MODIS
8.8577,-1.1905,332.9,1/10/2020,1333,Aqua,MODIS
8.7745,-1.7652,327.2,1/10/2020,1333,Aqua,MODIS
8.7539,-1.9713,323,1/10/2020,1333,Aqua,MODIS
8.863,-1.2802,335.9,1/10/2020,1333,Aqua,MODIS
8.8617,-1.2893,328.4,1/10/2020,1333,Aqua,MODIS
8.8346,-1.6014,329.2,1/10/2020,1333,Aqua,MODIS
8.8225,-1.6839,337.8,1/10/2020,1333,Aqua,MODIS
9.1029,0.1451,343.3,1/10/2020,1333,Aqua,MODIS
9.1016,0.1359,340.7,1/10/2020,1333,Aqua,MODIS
9.1366,0.2537,330.9,1/10/2020,1333,Aqua,MODIS
8.8533,-1.7262,327.9,1/10/2020,1333,Aqua,MODIS
8.8519,-1.7354,324.2,1/10/2020,1333,Aqua,MODIS
9.1261,0.1135,327.3,1/10/2020,1333,Aqua,MODIS
8.7503,-2.4929,331.8,1/10/2020,1333,Aqua,MODIS
9.1891,0.4945,326.7,1/10/2020,1333,Aqua,MODIS
9.1878,0.485,328.8,1/10/2020,1333,Aqua,MODIS
8.9465,-1.2095,332.2,1/10/2020,1333,Aqua,MODIS
8.8335,-1.989,325.1,1/10/2020,1333,Aqua,MODIS
8.9411,-1.3104,360.4,1/10/2020,1333,Aqua,MODIS
8.9398,-1.3194,337.5,1/10/2020,1333,Aqua,MODIS
8.9515,-1.3091,350.1,1/10/2020,1333,Aqua,MODIS
8.9502,-1.3182,377,1/10/2020,1333,Aqua,MODIS
8.9488,-1.3272,353.8,1/10/2020,1333,Aqua,MODIS
8.9099,-1.6566,327,1/10/2020,1333,Aqua,MODIS
8.9086,-1.6658,327.3,1/10/2020,1333,Aqua,MODIS
8.9073,-1.675,358.1,1/10/2020,1333,Aqua,MODIS
8.8539,-2.0368,329,1/10/2020,1333,Aqua,MODIS
8.99,-1.2963,331.3,1/10/2020,1333,Aqua,MODIS
8.9887,-1.3054,329,1/10/2020,1333,Aqua,MODIS
9.0419,-0.9998,336.7,1/10/2020,1333,Aqua,MODIS
9.0393,-1.0178,336.7,1/10/2020,1333,Aqua,MODIS
9.0508,-1.0012,333.5,1/10/2020,1333,Aqua,MODIS
9.0495,-1.0102,333.1,1/10/2020,1333,Aqua,MODIS
9.1796,-0.1628,339.7,1/10/2020,1333,Aqua,MODIS
9.1784,-0.1719,337.6,1/10/2020,1333,Aqua,MODIS
9.0533,-1.0475,328.8,1/10/2020,1333,Aqua,MODIS
9.052,-1.0565,342.4,1/10/2020,1333,Aqua,MODIS
9.0507,-1.0656,340.7,1/10/2020,1333,Aqua,MODIS
9.0064,-1.3729,332.1,1/10/2020,1333,Aqua,MODIS
9.1848,-0.1915,329.5,1/10/2020,1333,Aqua,MODIS
9.0374,-1.2849,334.8,1/10/2020,1333,Aqua,MODIS
9.1888,-0.4846,326.4,1/10/2020,1333,Aqua,MODIS
9.3364,0.4997,337.3,1/10/2020,1333,Aqua,MODIS
9.3219,0.3958,326.2,1/10/2020,1333,Aqua,MODIS
8.9907,-1.9198,325.2,1/10/2020,1333,Aqua,MODIS
9.0468,-1.5987,332,1/10/2020,1333,Aqua,MODIS
9.1266,-1.1102,333.9,1/10/2020,1333,Aqua,MODIS
9.2386,-0.5196,329.8,1/10/2020,1333,Aqua,MODIS
9.096,-1.5128,332,1/10/2020,1333,Aqua,MODIS
9.3069,-0.1097,328.1,1/10/2020,1333,Aqua,MODIS
9.2492,-0.5185,346.2,1/10/2020,1333,Aqua,MODIS
9.2479,-0.5275,337.9,1/10/2020,1333,Aqua,MODIS
9.3844,0.3803,341.7,1/10/2020,1333,Aqua,MODIS
9.1456,-1.3041,331.6,1/10/2020,1333,Aqua,MODIS
9.2658,-0.5301,325.2,1/10/2020,1333,Aqua,MODIS
9.2645,-0.5392,332.5,1/10/2020,1333,Aqua,MODIS
9.2748,-0.5314,331,1/10/2020,1333,Aqua,MODIS
9.3364,-0.1607,329.4,1/10/2020,1333,Aqua,MODIS
9.3352,-0.1698,329.4,1/10/2020,1333,Aqua,MODIS
9.3455,-0.162,330.4,1/10/2020,1333,Aqua,MODIS
9.3442,-0.1711,335.1,1/10/2020,1333,Aqua,MODIS
9.4038,0.1867,330.9,1/10/2020,1333,Aqua,MODIS
9.3003,-0.6089,364.1,1/10/2020,1333,Aqua,MODIS
9.299,-0.6179,369.7,1/10/2020,1333,Aqua,MODIS
9.2756,-0.9088,332.2,1/10/2020,1333,Aqua,MODIS
9.2743,-0.9178,336.7,1/10/2020,1333,Aqua,MODIS
9.2329,-1.2063,330.4,1/10/2020,1333,Aqua,MODIS
9.1976,-1.4508,327.6,1/10/2020,1333,Aqua,MODIS
9.1963,-1.4599,329,1/10/2020,1333,Aqua,MODIS
9.433,0.1388,336.1,1/10/2020,1333,Aqua,MODIS
9.4317,0.1296,346.6,1/10/2020,1333,Aqua,MODIS
9.2056,-1.4578,326.7,1/10/2020,1333,Aqua,MODIS
9.4407,0.1282,344.4,1/10/2020,1333,Aqua,MODIS
9.4226,-0.1976,339.4,1/10/2020,1333,Aqua,MODIS
9.4214,-0.2067,328.1,1/10/2020,1333,Aqua,MODIS
9.3545,-0.6778,331.3,1/10/2020,1333,Aqua,MODIS
9.3532,-0.6869,330.6,1/10/2020,1333,Aqua,MODIS
9.2494,-1.4087,327.2,1/10/2020,1333,Aqua,MODIS
9.2394,-1.6679,326.8,1/10/2020,1333,Aqua,MODIS
9.238,-1.6771,330.6,1/10/2020,1333,Aqua,MODIS
9.2274,-1.7505,325.7,1/10/2020,1333,Aqua,MODIS
9.4872,-0.0012,349,1/10/2020,1333,Aqua,MODIS
9.4859,-0.0104,341.5,1/10/2020,1333,Aqua,MODIS
9.3387,-1.0434,338.6,1/10/2020,1333,Aqua,MODIS
9.4121,-0.5942,328.7,1/10/2020,1333,Aqua,MODIS
9.4108,-0.6032,326.3,1/10/2020,1333,Aqua,MODIS
9.5203,0.1008,335.7,1/10/2020,1333,Aqua,MODIS
9.3372,-1.2524,367.8,1/10/2020,1333,Aqua,MODIS
9.1729,-2.3708,327.5,1/10/2020,1333,Aqua,MODIS
9.1715,-2.3803,359.1,1/10/2020,1333,Aqua,MODIS
9.5462,0.1539,356.8,1/10/2020,1333,Aqua,MODIS
9.3475,-1.2447,333.1,1/10/2020,1333,Aqua,MODIS
9.3462,-1.2537,340.3,1/10/2020,1333,Aqua,MODIS
9.1807,-2.3817,336.9,1/10/2020,1333,Aqua,MODIS
9.5527,0.134,334.1,1/10/2020,1333,Aqua,MODIS
9.563,0.142,337.1,1/10/2020,1333,Aqua,MODIS
9.5617,0.1327,337.1,1/10/2020,1333,Aqua,MODIS
9.514,-0.7227,336.3,1/10/2020,1333,Aqua,MODIS
9.4972,-0.8399,329,1/10/2020,1333,Aqua,MODIS
9.4428,-1.2185,363.6,1/10/2020,1333,Aqua,MODIS
9.4415,-1.2275,334.6,1/10/2020,1333,Aqua,MODIS
9.4958,-1.492,336.6,1/10/2020,1333,Aqua,MODIS
9.4945,-1.5011,334.5,1/10/2020,1333,Aqua,MODIS
9.5048,-1.4933,342.7,1/10/2020,1333,Aqua,MODIS
9.5035,-1.5024,350,1/10/2020,1333,Aqua,MODIS
9.5477,-1.3238,332.4,1/10/2020,1333,Aqua,MODIS
9.5593,-1.3071,332.8,1/10/2020,1333,Aqua,MODIS
9.558,-1.3161,341,1/10/2020,1333,Aqua,MODIS
9.778,0.0985,329.5,1/10/2020,1333,Aqua,MODIS
9.7766,0.0892,328.2,1/10/2020,1333,Aqua,MODIS
9.6233,-1.4334,330.6,1/10/2020,1333,Aqua,MODIS
9.5497,-2.003,328.4,1/10/2020,1333,Aqua,MODIS
9.7037,-1.0024,334.3,1/10/2020,1333,Aqua,MODIS
9.5587,-2.0044,333.9,1/10/2020,1333,Aqua,MODIS
9.6463,-1.4646,326.9,1/10/2020,1333,Aqua,MODIS
9.645,-1.4737,328.8,1/10/2020,1333,Aqua,MODIS
9.759,-0.7435,338.6,1/10/2020,1333,Aqua,MODIS
9.5455,-2.2222,340.1,1/10/2020,1333,Aqua,MODIS
9.7719,-0.9178,331.6,1/10/2020,1333,Aqua,MODIS
9.6493,-1.8921,340.4,1/10/2020,1333,Aqua,MODIS
9.6479,-1.9013,328.6,1/10/2020,1333,Aqua,MODIS
9.7906,-1.1693,331.2,1/10/2020,1333,Aqua,MODIS
9.8981,-0.5454,332.9,1/10/2020,1333,Aqua,MODIS
9.7761,-1.524,328.4,1/10/2020,1333,Aqua,MODIS
9.7748,-1.5331,335.2,1/10/2020,1333,Aqua,MODIS
9.9546,-0.34,368.6,1/10/2020,1333,Aqua,MODIS
9.9533,-0.3492,371.6,1/10/2020,1333,Aqua,MODIS
9.7837,-1.5344,332.1,1/10/2020,1333,Aqua,MODIS
9.6381,-2.59,327.7,1/10/2020,1333,Aqua,MODIS
10.0561,-0.2773,351.6,1/10/2020,1333,Aqua,MODIS
10.0548,-0.2865,346,1/10/2020,1333,Aqua,MODIS
10.0638,-0.2878,357.3,1/10/2020,1333,Aqua,MODIS
